url,status_code
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157188_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157189_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157190_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157191_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157192_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157193_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157194_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157195_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157196_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157197_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157198_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157199_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157200_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157201_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157202_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157203_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157204_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157205_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157207_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5158206_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5158207_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5158208_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5158209_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5158210_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5158211_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5159121_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160365_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160366_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160367_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160368_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160369_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160370_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160371_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160372_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160373_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160374_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160375_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5160376_2/format/large",404
